CCN,NETWORK,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City,State,Zip,County,dfc_closed,full_address,latitude,longitude
662300,17,COMMONWEALTH HEALTH CENTER,01/01/2015 - 12/31/2018,3,1,PO BOX 500409 CK HEMO UNIT,,SAIPAN,MP,96950,UNKNOWN,open,"PO BOX 500409 CK HEMO UNIT, SAIPAN, MP 96950",15.146185,145.70243
662501,17,ST JUDE RENAL CARE FACILITY,01/01/2015 - 12/31/2018,3,1,PO BOX 502878 CHALAN KIYA,,SAIPAN,MP,96950,UNKNOWN,open,"PO BOX 502878 CHALAN KIYA, SAIPAN, MP 96950",15.175736,145.716105
672500,14,LAKE JACKSON DIALYSIS AND KIDNEY CENTER,01/01/2015 - 12/31/2018,3,1,450 THIS WAY STREET SUITE A,,LAKE JACKSON,TX,77566,BRAZORIA,open,"450 THIS WAY STREET SUITE A, LAKE JACKSON, TX 77566",29.040061,-95.455789
672501,14,TRANSMOUNTAIN DIALYSIS,01/01/2015 - 12/31/2018,4,1,5800 WOODROW BEAN,,EL PASO,TX,79924,EL PASO,open,"5800 WOODROW BEAN, EL PASO, TX 79924",31.898404,-106.40605
672502,14,US RENAL CARE MISSION DIALYSIS,01/01/2015 - 12/31/2018,3,1,1300 SOUTH BRYAN ROAD,SUITE 107,MISSION,TX,78572,HIDALGO,open,"1300 SOUTH BRYAN ROAD, MISSION, TX 78572",26.19046,-98.314192
672503,14,JACINTO DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,11515 MARKET STREET,,JACINTO CITY,TX,77029,HARRIS,open,"11515 MARKET STREET, JACINTO CITY, TX 77029",29.76827,-95.22804
672504,14,GAMBRO HEALTHCARE ROCK PRAIRIE ROAD,01/01/2015 - 12/31/2018,5,1,1724 BIRMINGHAM ROAD,,COLLEGE STATION,TX,77845,BRAZOS,open,"1724 BIRMINGHAM ROAD, COLLEGE STATION, TX 77845",30.579776,-96.287031
672505,14,FMC OF FOREST PARK,01/01/2015 - 12/31/2018,3,1,"6010 FOREST PARK,  SUITE 100",,DALLAS,TX,75235,DALLAS,open,"6010 FOREST PARK,  SUITE 100, DALLAS, TX 75235",32.822088,-96.841991
672506,14,US RENAL CARE HOUSTON STREET DIALYSIS,01/01/2015 - 12/31/2018,3,1,"2011 E. HOUSTON, SUITE 102D",,SAN ANTONIO,TX,78202,BEXAR,open,"2011 E. HOUSTON, SUITE 102D, SAN ANTONIO, TX 78202",29.425543,-98.465259
672507,14,US RENAL CARE TRI COUNTY DIALYSIS,01/01/2015 - 12/31/2018,4,1,19910 INTERSTATE 35 S,,LYTLE,TX,78052,ATASCOSA,open,"19910 INTERSTATE 35 S, LYTLE, TX 78052",29.223875,-98.790589
672508,14,SUN CITY DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,600 NEWMAN STREET,,EL PASO,TX,79902,EL PASO,closed,"600 NEWMAN STREET, EL PASO, TX 79902",31.769648,-106.47795
672509,14,CROSBY DIALYSIS FACILITY,01/01/2015 - 12/31/2018,4,1,6107 FM 2100,,CROSBY,TX,77532,HARRIS,open,"6107 FM 2100, CROSBY, TX 77532",29.91547,-95.0706
672510,14,US RENAL CARE PLEASANTON ROAD DIALYSIS,01/01/2015 - 12/31/2018,5,1,8119 SOUTH FLORES STREET,,SAN ANTONIO,TX,78221,BEXAR,open,"8119 SOUTH FLORES STREET, SAN ANTONIO, TX 78221",29.344284,-98.486225
672511,14,MERIDIAN DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,7520 SPENCER HWY,,PASADENA,TX,77505,HARRIS,closed,"7520 SPENCER HWY, PASADENA, TX 77505",29.66322,-95.12232
672513,14,BONHAM DIALYSIS,01/01/2015 - 12/31/2018,3,1,201 WEST 5TH STREET,,BONHAM,TX,75418,FANNIN,closed,"201 WEST 5TH STREET, BONHAM, TX 75418",33.57787,-96.180752
672514,14,US RENAL CARE SAN BENITO DIALYSIS,01/01/2015 - 12/31/2018,4,1,910 NORTH MCCULLOUGH STREET,,SAN BENITO,TX,78586,CAMERON,open,"910 NORTH MCCULLOUGH STREET, SAN BENITO, TX 78586",26.133122,-97.617684
672515,14,NORTHWEST MEDICAL CENTER DIALYSIS,01/01/2015 - 12/31/2018,4,1,5284 MEDICAL DRIVE,SUITE 135,SAN ANTONIO,TX,78229,BEXAR,open,"5284 MEDICAL DRIVE, SAN ANTONIO, TX 78229",29.50835,-98.58832
672516,14,RIVERCENTER DIALYSIS,01/01/2015 - 12/31/2018,4,1,1123 N. MAIN STREET,SUITE 150,SAN ANTONIO,TX,78212,BEXAR,closed,"1123 N. MAIN STREET, SAN ANTONIO, TX 78212",29.439279,-98.494497
672517,14,TARRANT COUNTY CAMPUS DIALYSIS,01/01/2015 - 12/31/2018,3,1,5000 CAMPUS DRIVE,,FORT WORTH,TX,76119,TARRANT,open,"5000 CAMPUS DRIVE, FORT WORTH, TX 76119",32.67448,-97.29781
672518,14,NORTH SHEPHERD DIALYSIS,01/01/2015 - 12/31/2018,2,1,7272 NORTH SHEPHERD,BLDG B,HOUSTON,TX,77091,HARRIS,closed,"7272 NORTH SHEPHERD, HOUSTON, TX 77091",29.866845,-95.411816
672519,14,SOUTHCROSS DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,4602 E. SOUTHCROSS BLVD,,SAN ANTONIO,TX,78222,BEXAR,open,"4602 E. SOUTHCROSS BLVD, SAN ANTONIO, TX 78222",29.374271,-98.402665
672520,14,LANCASTER DIALYSIS,01/01/2015 - 12/31/2018,3,1,2424 WEST PLEASANT RUN,,LANCASTER,TX,75146,DALLAS,open,"2424 WEST PLEASANT RUN, LANCASTER, TX 75146",32.603637,-96.810701
672521,14,LAS PALMAS DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,803 CASTROVILLE ROAD,SUITE 415,SAN ANTONIO,TX,78237,BEXAR,open,"803 CASTROVILLE ROAD, SAN ANTONIO, TX 78237",29.417987,-98.553305
672522,14,DAVITA - SOUTH SHORE DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,212 I-45 SOUTH,SUITE G-3,LEAGUE CITY,TX,77573,GALVESTON,open,"212 I-45 SOUTH, LEAGUE CITY, TX 77573",29.501062,-95.111918
672523,14,MARYMOUNT DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,2391 NE LOOP 410,SUITE #211,SAN ANTONIO,TX,78217,BEXAR,open,"2391 NE LOOP 410, SAN ANTONIO, TX 78217",29.517828,-98.419285
672524,14,ANGLETON KIDNEY CENTER,01/01/2015 - 12/31/2018,3,1,102 E. HOSPITAL DRIVE,,ANGLETON,TX,77515,BRAZORIA,open,"102 E. HOSPITAL DRIVE, ANGLETON, TX 77515",29.184903,-95.407503
672525,14,ARLINGTON DIALYSIS,01/01/2015 - 12/31/2018,4,1,1250 E. PIONEER PARKWAY,SUITE 700,ARLINGTON,TX,76010,TARRANT,closed,"1250 E. PIONEER PARKWAY, ARLINGTON, TX 76010",32.707312,-97.091503
672526,14,LIBERTY DIALYSIS - LANCASTER,01/01/2015 - 12/31/2018,3,1,3250 W PLEASANT RUN ROAD,SUITE 280,LANCASTER,TX,75146,DALLAS,open,"3250 W PLEASANT RUN ROAD, LANCASTER, TX 75146",32.603289,-96.82109
672527,14,SNG BARLITE,01/01/2015 - 12/31/2018,4,1,"7500 BARLITE, SUITE 103",,SAN ANTONIO,TX,78224,BEXAR,closed,"7500 BARLITE, SUITE 103, SAN ANTONIO, TX 78224",29.351582,-98.545632
672529,14,RENAL TREATMENT CENTERS SOUTHEAS LP,01/01/2015 - 12/31/2018,3,1,12430 STATE HIGHWAY 249 STE H,,HOUSTON,TX,77086,HARRIS,open,"12430 STATE HIGHWAY 249 STE H, HOUSTON, TX 77086",29.911176,-95.477533
672530,14,FMC HILLSBORO KIDNEY CENTER,01/01/2015 - 12/31/2018,5,1,1507 HILLVIEW,,HILLSBORO,TX,76645,HILL,open,"1507 HILLVIEW, HILLSBORO, TX 76645",32.01118,-97.09158
672531,14,GRAPEVINE DIALYSIS,01/01/2015 - 12/31/2018,3,1,1651 W. NORTHWEST HWY,,GRAPEVINE,TX,76051,TARRANT,open,"1651 W. NORTHWEST HWY, GRAPEVINE, TX 76051",32.93972,-97.09362
672532,14,SNG SAN SABA,01/01/2015 - 12/31/2018,3,1,"315 NORTH SAN SABA, SUITE 101",,SAN ANTONIO,TX,78207,BEXAR,open,"315 NORTH SAN SABA, SUITE 101, SAN ANTONIO, TX 78207",29.42783,-98.50028
672534,14,US RENAL CARE MAVERICK COUNTY DIALYSIS,01/01/2015 - 12/31/2018,4,1,3307 BOB ROGERS DRIVE,,EAGLE PASS,TX,78852,MAVERICK,open,"3307 BOB ROGERS DRIVE, EAGLE PASS, TX 78852",28.714021,-100.458261
672535,14,BAYOU CITY DIALYSIS,01/01/2015 - 12/31/2018,2,1,10655 EASTEX FREEWAY,,HOUSTON,TX,77093,HARRIS,closed,"10655 EASTEX FREEWAY, HOUSTON, TX 77093",29.868398,-95.332106
672536,14,UPPER VALLEY DIALYSIS,01/01/2015 - 12/31/2018,5,1,7933 N MESA,SUITE H,EL PASO,TX,79932,EL PASO,open,"7933 N MESA, EL PASO, TX 79932",31.839495,-106.574463
672537,14,SUMMIT DIALYSIS,01/01/2015 - 12/31/2018,3,1,3150 POLK STREET,,HOUSTON,TX,77003,HARRIS,closed,"3150 POLK STREET, HOUSTON, TX 77003",29.74301,-95.34852
672538,14,WILLOWBROOK DIALYSIS,01/01/2015 - 12/31/2018,2,1,"12120 JONES ROAD, SUITE G",,HOUSTON,TX,77070,HARRIS,open,"12120 JONES ROAD, SUITE G, HOUSTON, TX 77070",29.950192,-95.584335
672540,14,FMC OF PLEASANT RUN DIALYSIS,01/01/2015 - 12/31/2018,3,1,900 N. POLK STREET #146,,DE SOTO,TX,75115,DALLAS,open,"900 N. POLK STREET #146, DE SOTO, TX 75115",32.60568,-96.840202
672541,14,FRESENIUS MEDICAL CARE TRI-CITY,01/01/2015 - 12/31/2018,4,1,734 NORTH ALAMO ROAD,,ALAMO,TX,78516,HIDALGO,open,"734 NORTH ALAMO ROAD, ALAMO, TX 78516",26.194329,-98.120331
672542,14,FMC OF WEST PLANO,01/01/2015 - 12/31/2018,3,1,4405 TRADITION TRAIL,,PLANO,TX,75093,COLLIN,open,"4405 TRADITION TRAIL, PLANO, TX 75093",33.012945,-96.782473
672543,14,US RENAL CARE TARRANT DIALYSIS CENTER WEATHERFORD,01/01/2015 - 12/31/2018,3,1,504 SANTE FE,,WEATHERFORD,TX,76086,PARKER,open,"504 SANTE FE, WEATHERFORD, TX 76086",32.753689,-97.789618
672544,14,RENAL CARE GROUP SULPHUR SPRINGS,01/01/2015 - 12/31/2018,4,1,1401 MEDICAL DR,,SULPHUR SPRINGS,TX,75482,HOPKINS,open,"1401 MEDICAL DR, SULPHUR SPRINGS, TX 75482",33.15934,-95.599633
672545,14,FRESENIUS MEDICAL CARE OF DEL RIO,01/01/2015 - 12/31/2018,5,1,"2201 N BEDELL, SUITE D",,DEL RIO,TX,78840,VAL VERDE,open,"2201 N BEDELL, SUITE D, DEL RIO, TX 78840",29.388913,-100.900894
672546,14,FRESENIUS MEDICAL CARE OF NORTHSIDE,01/01/2015 - 12/31/2018,3,1,2530 JACKSBORO HWY,,FORT WORTH,TX,76114,TARRANT,open,"2530 JACKSBORO HWY, FORT WORTH, TX 76114",32.78829,-97.38568
672548,14,CARROLLTON DIALYSIS,01/01/2015 - 12/31/2018,4,1,1544 VALWOOD PARKWAY,SUITE 114,CARROLLTON,TX,75006,DALLAS,open,"1544 VALWOOD PARKWAY, CARROLLTON, TX 75006",32.938835,-96.921764
672549,14,BEAR CREEK DIALYSIS,01/01/2015 - 12/31/2018,4,1,"4978 NORTH HIGHWAY 6, SUITE  I",,HOUSTON,TX,77084,HARRIS,open,"4978 NORTH HIGHWAY 6, SUITE  I, HOUSTON, TX 77084",29.849785,-95.644711
672550,14,RENAL TREATMENT CENTERS SOUTHEAST LP,01/01/2015 - 12/31/2018,3,1,325 MATLOCK RD STE 120,,MANSFIELD,TX,76063,TARRANT,open,"325 MATLOCK RD STE 120, MANSFIELD, TX 76063",32.589541,-97.105975
672551,14,"FRESENIUS MEDICAL CARE ELLA, LLC",01/01/2015 - 12/31/2018,2,1,1900 NORTH LOOP W STE 200,,HOUSTON,TX,77018,HARRIS,open,"1900 NORTH LOOP W STE 200, HOUSTON, TX 77018",29.812132,-95.435369
672552,14,"USRC BEEVILLE, LLC",01/01/2015 - 12/31/2018,2,1,100 WEST HUNTINGTON,,BEEVILLE,TX,78102,BEE,open,"100 WEST HUNTINGTON, BEEVILLE, TX 78102",28.413776,-97.755135
672553,14,DAVITA DOWNTOWN DALLAS DIALYSIS,01/01/2015 - 12/31/2018,3,1,"3515 SWISS AVE, SUITE A",,DALLAS,TX,75204,DALLAS,closed,"3515 SWISS AVE, SUITE A, DALLAS, TX 75204",32.792406,-96.781945
672554,14,US RENAL CARE TARRANT DIALYSIS NORTH RICHLAND HILLS,01/01/2015 - 12/31/2018,3,1,"6455 HILLTOP DR,  SUITE 112",,NORTH RICHLAND HILLS,TX,76180,TARRANT,open,"6455 HILLTOP DR,  SUITE 112, NORTH RICHLAND HILLS, TX 76180",32.845686,-97.23959
672555,14,GARLAND DIALYSIS,01/01/2015 - 12/31/2018,4,1,776 E CENTERVILLE ROAD,,GARLAND,TX,75041,DALLAS,open,"776 E CENTERVILLE ROAD, GARLAND, TX 75041",32.878,-96.62169
672556,14,DOWNTOWN SAN ANTONIO DIALYSIS,01/01/2015 - 12/31/2018,3,1,615 EAST QUINCY ST.,,SAN ANTONIO,TX,78215,BEXAR,open,"615 EAST QUINCY ST., SAN ANTONIO, TX 78215",29.438147,-98.48864
672557,14,US RENAL CARE DELTA DIALYSIS,01/01/2015 - 12/31/2018,5,1,400 E. EDINBURG BLVD,,ELSA,TX,78543,HIDALGO,open,"400 E. EDINBURG BLVD, ELSA, TX 78543",26.29315,-97.9889
672558,14,DAVITA EAST DIALYSIS,01/01/2015 - 12/31/2018,4,1,11989 PELLICANO DRIVE,,EL PASO,TX,79936,EL PASO,open,"11989 PELLICANO DRIVE, EL PASO, TX 79936",31.735387,-106.286701
672559,14,US RENAL CARE TARRANT DIALYSIS SOUTHWEST FORT WORTH,01/01/2015 - 12/31/2018,3,1,5127 OLD GRANBURY ROAD,,FORT WORTH,TX,76133,TARRANT,open,"5127 OLD GRANBURY ROAD, FORT WORTH, TX 76133",32.673432,-97.381712
672560,14,DEERBROOK DIALYSIS,01/01/2015 - 12/31/2018,3,1,9660 FM 1960 BYPASS,,HUMBLE,TX,77338,HARRIS,open,"9660 FM 1960 BYPASS, HUMBLE, TX 77338",30.004667,-95.277012
672561,14,FRESENIUS MEDICAL CARE MUSEUM DISTRICT,01/01/2015 - 12/31/2018,4,1,4407 YOAKUM BLVD,,HOUSTON,TX,77006,HARRIS,open,"4407 YOAKUM BLVD, HOUSTON, TX 77006",29.733408,-95.392036
672562,14,FRESENIUS MEDICAL CARE HOUSTON HOME LLC,01/01/2015 - 12/31/2018,2,1,9001 KIRBY DRIVE,,HOUSTON,TX,77054,HARRIS,open,"9001 KIRBY DRIVE, HOUSTON, TX 77054",29.67262,-95.41167
672563,14,US RENAL CARE BOERNE DIALYSIS,01/01/2015 - 12/31/2018,5,1,1595 SOUTH MAIN SUITE 107,,BOERNE,TX,78006,KENDALL,open,"1595 SOUTH MAIN SUITE 107, BOERNE, TX 78006",29.76874,-98.71798
672564,14,FRESENIUS MEDICAL CARE KIEST STATION,01/01/2015 - 12/31/2018,3,1,"5148 SOUTH LANCASTER, SUITE B",,DALLAS,TX,75241,DALLAS,open,"5148 SOUTH LANCASTER, SUITE B, DALLAS, TX 75241",32.684603,-96.788142
672565,14,FRESENIUS MEDICAL CARE LAMPASAS,01/01/2015 - 12/31/2018,5,1,1202 CENTRAL TEXAS EXPRESSWAY,,LAMPASAS,TX,76550,LAMPASAS,open,"1202 CENTRAL TEXAS EXPRESSWAY, LAMPASAS, TX 76550",31.05928,-98.16748
672566,14,US RENAL CARE LAREDO SOUTH DIALYSIS,01/01/2015 - 12/31/2018,4,1,4602 BENCHA ROAD,,LAREDO,TX,78041,WEBB,open,"4602 BENCHA ROAD, LAREDO, TX 78041",27.503119,-99.446503
672567,14,WOODVILLE DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,712  W. BLUFF ST.,,WOODVILLE,TX,75979,TYLER,open,"712  W. BLUFF ST., WOODVILLE, TX 75979",30.77536,-94.4234
672568,14,FRESENIUS MEDICAL CARE  FT WORTH PARKWAY,01/01/2015 - 12/31/2018,2,1,6551 HARRIS PARKWAY,SUITE 115 A,FORT WORTH,TX,76132,TARRANT,open,"6551 HARRIS PARKWAY, FORT WORTH, TX 76132",32.654812,-97.418529
672570,14,NACOGDOCHES DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,3226 UNIVERSITY DRIVE,SUITE 100,NACOGDOCHES,TX,75965,NACOGDOCHES,open,"3226 UNIVERSITY DRIVE, NACOGDOCHES, TX 75965",31.633835,-94.639572
672571,14,FMC SUNNYSIDE,01/01/2015 - 12/31/2018,4,1,8340 COFFEE,,HOUSTON,TX,77033,HARRIS,open,"8340 COFFEE, HOUSTON, TX 77033",29.66913,-95.354055
672572,14,WHARTON KIDNEY CENTER,01/01/2015 - 12/31/2018,4,1,103 WEST AHL DAG STREET,,WHARTON,TX,77488,WHARTON,open,"103 WEST AHL DAG STREET, WHARTON, TX 77488",29.310843,-96.100119
672573,14,FRESENIUS MEDICAL CARE HORIZON DIALYSIS,01/01/2015 - 12/31/2018,5,1,12245 ROJAS DRIVE,,EL PASO,TX,79936,EL PASO,open,"12245 ROJAS DRIVE, EL PASO, TX 79936",31.707105,-106.284001
672574,14,FRESENIUS MEDICAL CARE ROWLETT,01/01/2015 - 12/31/2018,4,1,"3801 LAKEVIEW PARKWAY, SUITE 100",,ROWLETT,TX,75088,DALLAS,open,"3801 LAKEVIEW PARKWAY, SUITE 100, ROWLETT, TX 75088",32.90832,-96.565061
672575,14,RRC WEST FORT WORTH,01/01/2015 - 12/31/2018,5,1,5601 LOCKE AVENUE,SUITE 101,FORT WORTH,TX,76107,TARRANT,open,"5601 LOCKE AVENUE, FORT WORTH, TX 76107",32.73149,-97.40629
672576,14,FRESENIUS MEDICAL CARE OF CEDAR PARK,01/01/2015 - 12/31/2018,5,1,1201 NORTH LAKELINE BLVD.,SUITE 100,CEDAR PARK,TX,78613,WILLIAMSON,open,"1201 NORTH LAKELINE BLVD., CEDAR PARK, TX 78613",30.517009,-97.852707
672577,14,RSA SCHERTZ,01/01/2015 - 12/31/2018,4,1,5000 BAPTIST HEALTH DR,SUITE 124,SHERTZ,TX,78154,GUADALUPE,open,"5000 BAPTIST HEALTH DR, SHERTZ, TX 78154",29.598946,-98.274243
672578,14,BOERNE DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,1369 MAIN STREET,,BOERNE,TX,78006,KENDALL,open,"1369 MAIN STREET, BOERNE, TX 78006",29.778405,-98.727275
672579,14,MID CITIES DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,117 EAST HARWOOD ROAD,,HURST,TX,76054,TARRANT,open,"117 EAST HARWOOD ROAD, HURST, TX 76054",32.8512,-97.169955
672580,14,LAKE CLIFF DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,805 N. BECKLEY AVENUE,,DALLAS,TX,75203,DALLAS,open,"805 N. BECKLEY AVENUE, DALLAS, TX 75203",32.7526,-96.823175
672581,14,THE WOODLANDS DIALYSIS CENTER,01/01/2015 - 12/31/2018,3,1,9301 PINECROFT DR,SUITE 130,THE WOODLANDS,TX,77380,MONTGOMERY,open,"9301 PINECROFT DR, THE WOODLANDS, TX 77380",30.174015,-95.457144
672583,14,MED CENTER AT HOME,01/01/2015 - 12/31/2018,2,1,"7580 FANNIN STREET, SUITE 230",,HOUSTON,TX,77054,HARRIS,open,"7580 FANNIN STREET, SUITE 230, HOUSTON, TX 77054",29.693614,-95.403528
672584,14,FRESENIUS MEDICAL CARE FALFURRIAS,01/01/2015 - 12/31/2018,3,1,720 NORTH SAINT MARYS STREET,,FALFURRIAS,TX,78355,BROOKS,open,"720 NORTH SAINT MARYS STREET, FALFURRIAS, TX 78355",27.23332,-98.14285
672585,14,DIALYSIS COTTAGE,01/01/2015 - 12/31/2018,5,1,1902 HOSPITAL BLVD,SUITE D,GAINESVILLE,TX,76240,COOKE,open,"1902 HOSPITAL BLVD, GAINESVILLE, TX 76240",33.646465,-97.161638
672586,14,FRESENIUS MEDICAL CARE SARATOGA,01/01/2015 - 12/31/2018,5,1,6017  PARKWAY DRIVE,,CORPUS CHRISTI,TX,78414,NUECES,open,"6017  PARKWAY DRIVE, CORPUS CHRISTI, TX 78414",27.687824,-97.374895
672587,14,FRESENIUS MEDICAL CARE NORTH GARLAND,01/01/2015 - 12/31/2018,5,1,530 CLARA BARTON BLVD. #105,,GARLAND,TX,75042,DALLAS,open,"530 CLARA BARTON BLVD. #105, GARLAND, TX 75042",32.917263,-96.661051
672588,14,DIALYSIS SERVICES OF WEST TEXAS,01/01/2015 - 12/31/2018,5,1,500 WEST 5TH STREET,,DENVER CITY,TX,79323,YOAKUM,open,"500 WEST 5TH STREET, DENVER CITY, TX 79323",32.969359,-102.834136
672589,14,LIBERTY DIALYSIS - MESQUITE,01/01/2015 - 12/31/2018,3,1,3330 NORTH GALLOWAY AVENUE,SUITE 160,MESQUITE,TX,75150,DALLAS,open,"3330 NORTH GALLOWAY AVENUE, MESQUITE, TX 75150",32.810809,-96.610469
672590,14,HOPE KIDNEY CLINIC,01/01/2015 - 12/31/2018,4,1,"2309 EAST SAUNDERS STREET, SUITE 200",,LAREDO,TX,78041,WEBB,open,"2309 EAST SAUNDERS STREET, SUITE 200, LAREDO, TX 78041",27.53048,-99.47301
672591,14,CEDAR PARK DIALYSIS CENTER,01/01/2015 - 12/31/2018,5,1,1720 E WHITESTONE BLVD,,CEDAR PARK,TX,78613,WILLIAMSON,open,"1720 E WHITESTONE BLVD, CEDAR PARK, TX 78613",30.528248,-97.803019
672592,14,FIRST COLONY DIALYSIS,01/01/2015 - 12/31/2018,3,1,1447 HWY 6 SUITE #140,,SUGAR LAND,TX,77478,FORT BEND,open,"1447 HWY 6 SUITE #140, SUGAR LAND, TX 77478",29.602792,-95.631013
672593,14,US RENAL CARE KIDNEY CENTER OF LUBBOCK,01/01/2015 - 12/31/2018,3,1,3801 21ST STREET,SUITE 100,LUBBOCK,TX,79410,LUBBOCK,open,"3801 21ST STREET, LUBBOCK, TX 79410",33.575788,-101.89688
672594,14,ANGELO KIDNEY CONNECTION,01/01/2015 - 12/31/2018,4,1,"2901 SHERWOOD WAY, SUITE 100",,SAN ANGELO,TX,76901,TOM GREEN,open,"2901 SHERWOOD WAY, SUITE 100, SAN ANGELO, TX 76901",31.447894,-100.474279
672595,14,PORT LAVACA DIALYSIS,01/01/2015 - 12/31/2018,3,1,1300 NORTH VIRGINIA STREET,,PORT LAVACA,TX,77979,CALHOUN,open,"1300 NORTH VIRGINIA STREET, PORT LAVACA, TX 77979",28.625323,-96.634323
672596,14,BROWNFIELD DIALYSIS,01/01/2015 - 12/31/2018,5,1,710 EAST FELT STREET,,BROWNFIELD,TX,79316,TERRY,open,"710 EAST FELT STREET, BROWNFIELD, TX 79316",33.186912,-102.266732
672599,14,HEARNE DIALYSIS CENTER,01/01/2015 - 12/31/2018,4,1,106 CEDAR STREET,,HEARNE,TX,77859,ROBERTSON,closed,"106 CEDAR STREET, HEARNE, TX 77859",30.88084,-96.59777
672600,14,LIBERTY DIALYSIS - DUNCANVILLE,01/01/2015 - 12/31/2018,3,1,1038 US HIGHWAY 67,,DUNCANVILLE,TX,75137,DALLAS,open,"1038 US HIGHWAY 67, DUNCANVILLE, TX 75137",32.64509,-96.88609
672601,14,LIBERTY DIALYSIS BRENHAM LLC,01/01/2015 - 12/31/2018,5,1,604 MEDICAL COURTS,,BRENHAM,TX,77833,WASHINGTON,open,"604 MEDICAL COURTS, BRENHAM, TX 77833",30.14583,-96.39776
672602,14,FRESENIUS MEDICAL CARE BRAZOS,01/01/2015 - 12/31/2018,3,1,1730 B.F. TERRY BOULEVARD,,ROSENBERG,TX,77471,FORT BEND,open,"1730 B.F. TERRY BOULEVARD, ROSENBERG, TX 77471",29.55369,-95.767445
672603,14,FRESENIUS MEDICAL CARE ROCKPORT,01/01/2015 - 12/31/2018,4,1,1102 F.M. 3036,,ROCKPORT,TX,78382,ARANSAS,open,"1102 F.M. 3036, ROCKPORT, TX 78382",28.061113,-97.044457
672604,14,"USRC KINGWOOD DIALYSIS, LP",01/01/2015 - 12/31/2018,4,1,24006 HIGHWAY 59 NORTH,,KINGWOOD,TX,77339,HARRIS,open,"24006 HIGHWAY 59 NORTH, KINGWOOD, TX 77339",30.064409,-95.246539
672605,14,BAYLOR COLLEGE OF MEDICINE-SCOTT STREET DIALYSIS,01/01/2015 - 12/31/2018,2,1,"6120 SCOTT STREET, SUITE F",,HOUSTON,TX,77021,HARRIS,open,"6120 SCOTT STREET, SUITE F, HOUSTON, TX 77021",29.700087,-95.360016
672606,14,SEALY DIALYSIS,01/01/2015 - 12/31/2018,5,1,2242 CHAMPIONSHIP DRIVE,,SEALY,TX,77474,AUSTIN,open,"2242 CHAMPIONSHIP DRIVE, SEALY, TX 77474",29.76622,-96.17739
672607,14,US RENAL CARE CANTON DIALYSIS,01/01/2015 - 12/31/2018,4,1,"400 EAST STATE HIGHWAY 243, SUITE 14",,CANTON,TX,75103,VAN ZANDT,open,"400 EAST STATE HIGHWAY 243, SUITE 14, CANTON, TX 75103",32.545937,-95.859642
672608,14,LIBERTY DIALYSIS BRYAN,01/01/2015 - 12/31/2018,5,1,2390 E 29TH STREET,,BRYAN,TX,77802,BRAZOS,open,"2390 E 29TH STREET, BRYAN, TX 77802",30.658431,-96.3496
672610,14,NEW CENTURY DIALYSIS CENTER OF JASPER,01/01/2015 - 12/31/2018,2,1,"2014 S WHEELER STREET ,SUITE 300",,JASPER,TX,75951,JASPER,open,"2014 S WHEELER STREET ,SUITE 300, JASPER, TX 75951",30.901158,-93.993057
672611,14,FMC FIFTH WARD,01/01/2015 - 12/31/2018,3,1,2133 LOCKWOOD,,HOUSTON,TX,77020,HARRIS,closed,"2133 LOCKWOOD, HOUSTON, TX 77020",29.780805,-95.316313
672612,14,FRESENIUS MEDICAL CARE MISSION BEND,01/01/2015 - 12/31/2018,4,1,6886 HIGHWAY 6 SOUTH,,HOUSTON,TX,77083,HARRIS,open,"6886 HIGHWAY 6 SOUTH, HOUSTON, TX 77083",29.700671,-95.644578
672613,14,MARSHER DIALYSIS LLC,01/01/2015 - 12/31/2018,Not Available,260,7505 S MAIN,SUITE 120,HOUSTON,TX,77030,HARRIS,open,"7505 S MAIN, HOUSTON, TX 77030",29.677624,-95.424744
672614,14,US RENAL CARE AMARILLO DIALYSIS,01/01/2015 - 12/31/2018,3,1,1915 S COULTER STREET,SUITE 200,AMARILLO,TX,79106,POTTER,open,"1915 S COULTER STREET, AMARILLO, TX 79106",35.19298,-101.92014
672615,14,LIBERTY DIALYSIS COLLEGE STATION,01/01/2015 - 12/31/2018,3,1,3314 LONGMIRE DRIVE,,COLLEGE STATION,TX,77845,BRAZOS,open,"3314 LONGMIRE DRIVE, COLLEGE STATION, TX 77845",30.585131,-96.289433
672616,14,FRESENIUS MEDICAL CARE OF WEST SEGUIN,01/01/2015 - 12/31/2018,5,1,757 WEST COURT,,SEGUIN,TX,78155,GUADALUPE,open,"757 WEST COURT, SEGUIN, TX 78155",29.568927,-97.974434
