CCN,Network,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City,State,Zip,County/Parish,dfc_new,full_address,latitude,longitude
552540,17,RAI - SECRET RAVINE PARKWAY - ROSEVILLE,01Jan2020-31Dec2023,4.0,1,1451 SECRET RAVINE PARKWAY SUITE 130,,ROSEVILLE,CA,95661,Placer,existing,"1451 SECRET RAVINE PARKWAY SUITE 130, ROSEVILLE, CA 95661",38.764965,-121.24333
552541,18,DaVita Citrus Valley Dialysis,01Jan2020-31Dec2023,3.0,1,894 Hardt Street,,San Bernardino,CA,92408,San Bernardino,existing,"894 Hardt Street, San Bernardino, CA 92408",34.072923,-117.266805
552542,17,RAI - ELK GROVE BLVD - ELK GROVE,01Jan2020-31Dec2023,5.0,1,8139 ELK GROVE BOULEVARD SUITE 200,,ELK GROVE,CA,95758,Sacramento,existing,"8139 ELK GROVE BOULEVARD SUITE 200, ELK GROVE, CA 95758",38.40982,-121.406999
552543,18,Home Dialysis Therapies of San Diego-North,01Jan2020-31Dec2023,,260,"10672 Wexford Street, Suite 250",,San Diego,CA,92131,San Diego,existing,"10672 Wexford Street, Suite 250, San Diego, CA 92131",32.939627,-117.099462
552544,18,DaVita Crossroads Dialysis Center,01Jan2020-31Dec2023,3.0,1,3214 Yorba Linda Blvd.,,Fullerton,CA,92831,Orange,existing,"3214 Yorba Linda Blvd., Fullerton, CA 92831",33.888049,-117.869358
552545,18,DaVita Anaheim Hills Dialysis,01Jan2020-31Dec2023,5.0,1,4201 E. La Palma Avenue,,Anaheim,CA,92807,Orange,existing,"4201 E. La Palma Avenue, Anaheim, CA 92807",33.859749,-117.82554
552546,18,Home Dialysis Therapies of San Diego-South,01Jan2020-31Dec2023,3.0,1,"2060 Otay Lakes Road, Suite 120",,CHULA VISTA,CA,91913,San Diego,existing,"2060 Otay Lakes Road, Suite 120, CHULA VISTA, CA 91913",32.644257,-116.973492
552547,18,Canyon Country Dialysis Center,01Jan2020-31Dec2023,3.0,1,"18520 Via Princessa, Building C-1",,Canyon Country,CA,91387,Los Angeles,existing,"18520 Via Princessa, Building C-1, Canyon Country, CA 91387",34.403008,-118.458534
552549,17,DaVita University Dialysis Center,01Jan2020-31Dec2023,2.0,1,333 University Avenue,Suite 100,SACRAMENTO,CA,95825,Sacramento,existing,"333 University Avenue, SACRAMENTO, CA 95825",38.570952,-121.416748
552550,17,WellBound of Santa Rosa,01Jan2020-31Dec2023,4.0,1,2301 CIRCADIAN WAY SUITE B,,SANTA ROSA,CA,95407,Sonoma,existing,"2301 CIRCADIAN WAY SUITE B, SANTA ROSA, CA 95407",38.422015,-122.753547
552551,18,DaVita Dialysis Center of Camarillo,01Jan2020-31Dec2023,2.0,1,"2438 N. Ponderosa Drive, Suite C-101",,Camarillo,CA,93010,Ventura,existing,"2438 N. Ponderosa Drive, Suite C-101, Camarillo, CA 93010",34.24232,-119.021558
552552,18,"San Dimas Dialysis Center, Inc.",01Jan2020-31Dec2023,4.0,1,"1335 Cypress Street, Suite 102",,San Dimas,CA,91773,Los Angeles,existing,"1335 Cypress Street, Suite 102, San Dimas, CA 91773",34.096411,-117.834081
552553,18,DaVita Magnolia West Dialysis,01Jan2020-31Dec2023,2.0,1,11161 Magnolia Avenue,,Riverside,CA,92505,Riverside,existing,"11161 Magnolia Avenue, Riverside, CA 92505",33.902835,-117.478579
552554,18,FRESENIUS MEDICAL CARE OF BRAWLEY,01Jan2020-31Dec2023,4.0,1,"751 Legion Road, Suite 100",,Brawley,CA,92227,Imperial,existing,"751 Legion Road, Suite 100, Brawley, CA 92227",32.96064,-115.553901
552555,17,WellBound of Stockton,01Jan2020-31Dec2023,3.0,1,3555 DEER PARK DRIVE SUITE 140,,STOCKTON,CA,95219,San Joaquin,existing,"3555 DEER PARK DRIVE SUITE 140, STOCKTON, CA 95219",37.987185,-121.352828
552556,18,DaVita Pismo Beach Dialysis,01Jan2020-31Dec2023,4.0,1,"320 James Way, Suite 110",,Pismo Beach,CA,93449,San Luis Obispo,existing,"320 James Way, Suite 110, Pismo Beach, CA 93449",35.13865,-120.624963
552557,17,DaVita Red Bluff Dialysis Center,01Jan2020-31Dec2023,3.0,1,2455 SISTER MARY COLUMBA DRIVE,,RED BLUFF,CA,96080,Tehama,existing,"2455 SISTER MARY COLUMBA DRIVE, RED BLUFF, CA 96080",40.14853,-122.22141
552558,17,WellBound of Milpitas,01Jan2020-31Dec2023,,260,1850 MILMONT DRIVE,,MILPITAS,CA,95035,Santa Clara,existing,"1850 MILMONT DRIVE, MILPITAS, CA 95035",37.45711,-121.9174
552559,17,Satellite Healthcare Milpitas,01Jan2020-31Dec2023,4.0,1,1860 MILMONT DRIVE,,MILPITAS,CA,95035,Santa Clara,existing,"1860 MILMONT DRIVE, MILPITAS, CA 95035",37.455539,-121.916797
552560,17,WellBound of Vallejo,01Jan2020-31Dec2023,,260,480 REDWOOD STREET SUITE 40,,VALLEJO,CA,94590,Solano,existing,"480 REDWOOD STREET SUITE 40, VALLEJO, CA 94590",38.123619,-122.25938
552561,18,FRESENIUS MEDICAL CARE OF LA JOLLA,01Jan2020-31Dec2023,2.0,1,"4765 Carmel Mountain Road, Suite 100",,San Diego,CA,92130,San Diego,existing,"4765 Carmel Mountain Road, Suite 100, San Diego, CA 92130",32.921416,-117.213503
552562,18,FRESENIUS MEDICAL CARE OF BAKERSFIELD,01Jan2020-31Dec2023,4.0,1,"8625 Liberty Park Drive, Suite 102",,Bakersfield,CA,93311,Kern,existing,"8625 Liberty Park Drive, Suite 102, Bakersfield, CA 93311",35.341706,-119.099658
552563,17,DaVita Ash Tree Dialysis,01Jan2020-31Dec2023,3.0,1,2666 NORTH GROVE INDUSTRIAL DRIVE SUITE 106,,FRESNO,CA,93727,Fresno,existing,"2666 NORTH GROVE INDUSTRIAL DRIVE SUITE 106, FRESNO, CA 93727",36.774339,-119.729388
552564,17,DaVita Almond Wood Dialysis,01Jan2020-31Dec2023,4.0,1,501 E ALMOND AVENUE,,MADERA,CA,93637,Madera,existing,"501 E ALMOND AVENUE, MADERA, CA 93637",36.946127,-120.051353
552566,17,FORT BRAGG DIALYSIS DCI,01Jan2020-31Dec2023,3.0,1,512  CYPRESS STREET,,FORT BRAGG,CA,95437,Mendocino,existing,"512  CYPRESS STREET, FORT BRAGG, CA 95437",39.43217,-123.7985
552567,18,DaVita Templeton Dialysis,01Jan2020-31Dec2023,2.0,1,"1310 Las Tablas Road, Suite 101",,Templeton,CA,93465,San Luis Obispo,existing,"1310 Las Tablas Road, Suite 101, Templeton, CA 93465",35.55477,-120.722832
552568,18,FRESENIUS MEDICAL CARE OF EAST L.A.,01Jan2020-31Dec2023,4.0,1,5220 E. Telford Street,,East Los Angeles,CA,90022,Los Angeles,existing,"5220 E. Telford Street, East Los Angeles, CA 90022",34.018723,-118.149323
552569,17,DaVita Natomas Dialysis,01Jan2020-31Dec2023,3.0,1,30 G0LDEN LAND COURT BUILDING G,,SACRAMENTO,CA,95834,Sacramento,existing,"30 G0LDEN LAND COURT BUILDING G, SACRAMENTO, CA 95834",38.51345,-121.536623
552571,18,DaVita Norco Dialysis Center,01Jan2020-31Dec2023,3.0,1,"1901 Town and Country Drive, Suite 100",,Norco,CA,92860,Riverside,existing,"1901 Town and Country Drive, Suite 100, Norco, CA 92860",33.927425,-117.561797
552572,17,DaVita Carquinez Dialysis,01Jan2020-31Dec2023,4.0,1,125 CORPORATE PLACE SUITE C,,VALLEJO,CA,94590,Solano,existing,"125 CORPORATE PLACE SUITE C, VALLEJO, CA 94590",38.09433,-122.24855
552573,18,"Azusa Dialysis Center, LLC",01Jan2020-31Dec2023,1.0,1,312 N. Azusa Avenue,,Azusa,CA,91702,Los Angeles,existing,"312 N. Azusa Avenue, Azusa, CA 91702",34.126807,-117.907213
552574,18,East Los Angeles Dialysis Center,01Jan2020-31Dec2023,1.0,1,5830 E. Whittier Blvd.,,East Los Angeles,CA,90022,Los Angeles,existing,"5830 E. Whittier Blvd., East Los Angeles, CA 90022",34.017613,-118.145206
552575,18,DaVita Ventura Dialysis,01Jan2020-31Dec2023,4.0,1,"2705 Loma Vista Road, Suite 101",,Ventura,CA,93003,Ventura,existing,"2705 Loma Vista Road, Suite 101, Ventura, CA 93003",34.275207,-119.260054
552576,17,DaVita Tokay Home Dialysis Center PD,01Jan2020-31Dec2023,,260,777 SOUTH HAM DRIVE SUITE L,,LODI,CA,95242,San Joaquin,existing,"777 SOUTH HAM DRIVE SUITE L, LODI, CA 95242",38.115515,-121.288132
552577,17,Satellite Healthcare Stockton,01Jan2020-31Dec2023,4.0,1,1801 EAST MARCH LANE SUITE A100,,STOCKTON,CA,95210,San Joaquin,existing,"1801 EAST MARCH LANE SUITE A100, STOCKTON, CA 95210",38.003413,-121.28693
552578,18,DaVita Redlands Dialysis,01Jan2020-31Dec2023,4.0,1,1722 Orange Tree Lane,,Redlands,CA,92374,San Bernardino,existing,"1722 Orange Tree Lane, Redlands, CA 92374",34.068169,-117.213578
552579,18,DaVita Long Beach Harbor,01Jan2020-31Dec2023,4.0,1,1075 E. Pacific Coast Highway,,Long Beach,CA,90806,Los Angeles,existing,"1075 E. Pacific Coast Highway, Long Beach, CA 90806",33.79005,-118.178972
552581,17,DaVita Ceres Dialysis Center,01Jan2020-31Dec2023,2.0,1,1768 MITCHELL ROAD SUITE 308,,CERES,CA,95307,Stanislaus,existing,"1768 MITCHELL ROAD SUITE 308, CERES, CA 95307",37.605595,-120.938221
552582,17,WellBound of San Mateo,01Jan2020-31Dec2023,5.0,1,2000 SOUTH EL CAMINO REAL 2ND FLOOR,,SAN MATEO,CA,94403,San Mateo,existing,"2000 SOUTH EL CAMINO REAL 2ND FLOOR, SAN MATEO, CA 94403",37.547965,-122.309902
552583,18,U.S. Renal Care Rosemead Dialysis,01Jan2020-31Dec2023,4.0,1,3100 Del Mar Avenue,,Rosemead,CA,91770,Los Angeles,existing,"3100 Del Mar Avenue, Rosemead, CA 91770",34.06451,-118.09919
552584,18,FRESENIUS MEDICAL CARE OF MID-WILSHIRE,01Jan2020-31Dec2023,3.0,1,1422 W. 11th Street,,Los Angeles,CA,90015,Los Angeles,existing,"1422 W. 11th Street, Los Angeles, CA 90015",34.04661,-118.273215
552585,18,"Peritoneal Dialysis Center of America, Inc.",01Jan2020-31Dec2023,1.0,1,3112 W. Beverly Blvd.,,Montebello,CA,90640,Los Angeles,existing,"3112 W. Beverly Blvd., Montebello, CA 90640",34.024054,-118.137082
552587,17,WellBound of Sacramento,01Jan2020-31Dec2023,4.0,1,2629 Marconi Ave,,Sacramento,CA,95821,Sacramento,existing,"2629 Marconi Ave, Sacramento, CA 95821",38.618043,-121.400107
552588,18,DaVita Bellflower Dialysis Center,01Jan2020-31Dec2023,3.0,1,15736 Woodruff Avenue,,Bellflower,CA,90706,Los Angeles,existing,"15736 Woodruff Avenue, Bellflower, CA 90706",33.890485,-118.116593
552589,18,DaVita North Glendale Dialysis,01Jan2020-31Dec2023,4.0,1,"1505 Wilson Terrace, Suite 190",,Glendale,CA,91206,Los Angeles,existing,"1505 Wilson Terrace, Suite 190, Glendale, CA 91206",34.149958,-118.231118
552590,18,Quotidian Home Dialysis Clinic,01Jan2020-31Dec2023,3.0,1,"511 S. Harbor Blvd, Suite T",,La Habra,CA,90631,Orange,existing,"511 S. Harbor Blvd, Suite T, La Habra, CA 90631",33.92707,-117.934818
552591,17,DaVita West Sacramento Dialysis Center,01Jan2020-31Dec2023,4.0,1,3450 INDUSTRIAL BOULEVARD SUITE 100,,WEST SACRAMENTO,CA,95691,Yolo,existing,"3450 INDUSTRIAL BOULEVARD SUITE 100, WEST SACRAMENTO, CA 95691",38.574179,-121.559872
552592,17,DaVita Stockton Kidney Center,01Jan2020-31Dec2023,3.0,1,1523 EAST MARCH LANE SUITE 200,,STOCKTON,CA,95210,San Joaquin,existing,"1523 EAST MARCH LANE SUITE 200, STOCKTON, CA 95210",38.00271,-121.289787
552593,18,Antelope Valley Kidney Institute,01Jan2020-31Dec2023,1.0,1,"43932 15th Street, Suite 103",,Lancaster,CA,93534,Los Angeles,existing,"43932 15th Street, Suite 103, Lancaster, CA 93534",34.681145,-118.156334
552594,18,DaVita Exeter Dialysis,01Jan2020-31Dec2023,4.0,1,"1116 W. Visalia Road, Suite 106",,Exeter,CA,93221,Tulare,existing,"1116 W. Visalia Road, Suite 106, Exeter, CA 93221",36.29684,-119.15482
552595,18,FRESENIUS MEDICAL CARE MISSION VIEJO,01Jan2020-31Dec2023,4.0,1,"23681 Via Linda, Suite E",,MISSION VIEJO,CA,92691,Orange,existing,"23681 Via Linda, Suite E, MISSION VIEJO, CA 92691",33.61911,-117.675461
552596,18,"Ontario Dialysis, Inc.",01Jan2020-31Dec2023,1.0,1,"1001 W. Sixth Street, Suite A",,Ontario,CA,91762,San Bernardino,existing,"1001 W. Sixth Street, Suite A, Ontario, CA 91762",34.084918,-117.668315
552597,18,DaVita Santa Fe Springs Dialysis,01Jan2020-31Dec2023,2.0,1,11147 Washington Blvd.,,Whittier,CA,90606,Los Angeles,existing,"11147 Washington Blvd., Whittier, CA 90606",33.972523,-118.072884
552598,18,RAI - GOLDENWEST - WESTMINSTER,01Jan2020-31Dec2023,3.0,1,15330 Goldenwest Street,,Westminster,CA,92683,Orange,existing,"15330 Goldenwest Street, Westminster, CA 92683",33.73954,-118.00608
552600,17,WellBound of San Leandro,01Jan2020-31Dec2023,5.0,1,1040 DAVIS STREET SUITE 101,,SAN LEANDRO,CA,94577,Alameda,existing,"1040 DAVIS STREET SUITE 101, SAN LEANDRO, CA 94577",37.722297,-122.166686
552601,18,U.S. Renal Care Simi Dialysis Center,01Jan2020-31Dec2023,3.0,1,"1407 E. Los Angeles Avenue, Suite G",,Simi Valley,CA,93065,Ventura,existing,"1407 E. Los Angeles Avenue, Suite G, Simi Valley, CA 93065",34.273398,-118.773294
552603,17,DaVita Joy of Dixon Dialysis Center,01Jan2020-31Dec2023,5.0,1,1640 NORTH LINCOLN STREET,,DIXON,CA,95620,Solano,existing,"1640 NORTH LINCOLN STREET, DIXON, CA 95620",38.46237,-121.83557
552604,17,DaVita West Elk Grove Dialysis,01Jan2020-31Dec2023,4.0,1,2208 KAUSEN DRIVE SUITE 100,,ELK GROVE,CA,95758,Sacramento,existing,"2208 KAUSEN DRIVE SUITE 100, ELK GROVE, CA 95758",38.427605,-121.485657
552605,17,RAI-OAKLAND HOME PROGRAM,01Jan2020-31Dec2023,,260,2710 TELEGRAPH AVENUE #205,,OAKLAND,CA,94612,Alameda,existing,"2710 TELEGRAPH AVENUE #205, OAKLAND, CA 94612",37.816491,-122.267379
552606,17,DaVita Yosemite Street Dialysis Center,01Jan2020-31Dec2023,3.0,1,1650 WEST YOSEMITE AVENUE,,MANTECA,CA,95337,San Joaquin,existing,"1650 WEST YOSEMITE AVENUE, MANTECA, CA 95337",37.796225,-121.243727
552608,17,DaVita Cornerhouse Dialysis Center,01Jan2020-31Dec2023,4.0,1,2005 NAGLEE AVENUE,,SAN JOSE,CA,95128,Santa Clara,existing,"2005 NAGLEE AVENUE, SAN JOSE, CA 95128",37.328055,-121.932515
552609,18,Satellite Healthcare Orange,01Jan2020-31Dec2023,5.0,1,1518 W. La Veta Avenue,,Orange,CA,92868,Orange,existing,"1518 W. La Veta Avenue, Orange, CA 92868",33.780061,-117.868702
552611,17,DaVita Walnut Creek at Home,01Jan2020-31Dec2023,,260,400 N WIGET LANE,,WALNUT CREEK,CA,94598,Contra Costa,existing,"400 N WIGET LANE, WALNUT CREEK, CA 94598",37.929988,-122.029326
552612,17,DaVita Sunset Dialysis Center,01Jan2020-31Dec2023,3.0,1,3071 GOLD CANAL DRIVE,,RANCHO CORDOVA,CA,95670,Sacramento,existing,"3071 GOLD CANAL DRIVE, RANCHO CORDOVA, CA 95670",38.59168,-121.268115
552613,18,U.S. Renal Care Dialysis Center of Ontario,01Jan2020-31Dec2023,3.0,1,"2850 Inland Empire Blvd., Suite C",,Ontario,CA,91764,San Bernardino,existing,"2850 Inland Empire Blvd., Suite C, Ontario, CA 91764",34.069674,-117.591279
552614,18,DaVita Bixby Knolls Dialysis,01Jan2020-31Dec2023,3.0,1,3744 Long Beach Blvd.,,Long Beach,CA,90807,Los Angeles,existing,"3744 Long Beach Blvd., Long Beach, CA 90807",33.825815,-118.188915
552616,18,FRESENIUS MEDICAL CARE OF LOMA LINDA,01Jan2020-31Dec2023,4.0,1,"269 E. Caroline Street, Suite A",,San Bernardino,CA,92408,San Bernardino,existing,"269 E. Caroline Street, Suite A, San Bernardino, CA 92408",34.061163,-117.280807
552617,18,DaVita Magnolia West At Home,01Jan2020-31Dec2023,5.0,1,"3660 Park Sierra Drive, Suite 103",,Riverside,CA,92505,Riverside,existing,"3660 Park Sierra Drive, Suite 103, Riverside, CA 92505",33.902948,-117.471359
552618,18,DaVita San Marcos Dialysis Center,01Jan2020-31Dec2023,4.0,1,"2135 Montiel Road, Bldg. B",,San Marcos,CA,92069,San Diego,existing,"2135 Montiel Road, Bldg. B, San Marcos, CA 92069",33.13112,-117.11778
552622,18,DaVita Canyon Springs Dialysis,01Jan2020-31Dec2023,3.0,1,22555 Alessandro Blvd.,BLDG 5,Moreno Valley,CA,92553,Riverside,existing,"22555 Alessandro Blvd., Moreno Valley, CA 92553",33.91595,-117.269445
552623,18,FMC-Meadows Field,01Jan2020-31Dec2023,3.0,1,"3101 Pegasus Drive, Suite 100",,Bakersfield,CA,93308,Kern,existing,"3101 Pegasus Drive, Suite 100, Bakersfield, CA 93308",35.432709,-119.065847
552624,18,DaVita Downey Landing Dialysis Center,01Jan2020-31Dec2023,4.0,1,11611 Bellflower Blvd.,,Downey,CA,90241,Los Angeles,existing,"11611 Bellflower Blvd., Downey, CA 90241",33.930924,-118.125786
552626,18,DaVita Hesperia Dialysis Center,01Jan2020-31Dec2023,3.0,1,"14135 Main Street, Suite 501",,Hesperia,CA,92345,San Bernardino,existing,"14135 Main Street, Suite 501, Hesperia, CA 92345",34.425944,-117.354377
552627,18,DaVita Riverside PD Central,01Jan2020-31Dec2023,3.0,1,"3660 Park Sierra Dr, Suite 108",,Riverside,CA,92505,Riverside,existing,"3660 Park Sierra Dr, Suite 108, Riverside, CA 92505",33.902948,-117.471359
552628,18,RAI - JUNIPER AVE - FONTANA,01Jan2020-31Dec2023,4.0,1,"10557 Juniper Avenue, Suite B",,Fontana,CA,92337,San Bernardino,existing,"10557 Juniper Avenue, Suite B, Fontana, CA 92337",34.061509,-117.438846
552629,17,Satellite Healthcare San Leandro,01Jan2020-31Dec2023,3.0,1,801 DAVIS STREET,,SAN LEANDRO,CA,94577,Alameda,existing,"801 DAVIS STREET, SAN LEANDRO, CA 94577",37.722505,-122.163704
552630,18,DaVita Fountain Valley Dialysis,01Jan2020-31Dec2023,2.0,1,"17150 Euclid Street, Suite 111",,Fountain Valley,CA,92708,Orange,existing,"17150 Euclid Street, Suite 111, Fountain Valley, CA 92708",33.714004,-117.936863
552631,18,NEWPORT MESA DIALYSIS SERVICES,01Jan2020-31Dec2023,3.0,1,"1175 Baker Street, Suite B",,Costa Mesa,CA,92626,Orange,existing,"1175 Baker Street, Suite B, Costa Mesa, CA 92626",33.67967,-117.90651
552632,17,Satellite Healthcare Tracy,01Jan2020-31Dec2023,5.0,1,2156 WEST GRANT LINE ROAD #150,,TRACY,CA,95377,San Joaquin,existing,"2156 WEST GRANT LINE ROAD #150, TRACY, CA 95377",37.75274,-121.455486
552633,17,DaVita San Leandro Dialysis,01Jan2020-31Dec2023,5.0,1,15555 EAST 14TH STREET SUITE 520,,SAN LEANDRO,CA,94578,Alameda,existing,"15555 EAST 14TH STREET SUITE 520, SAN LEANDRO, CA 94578",37.70042,-122.125944
552635,17,Satellite Dialysis  Santa Teresa,01Jan2020-31Dec2023,4.0,1,7019 REALM DRIVE,,SAN JOSE,CA,95119,Santa Clara,existing,"7019 REALM DRIVE, SAN JOSE, CA 95119",37.22964,-121.77634
552636,18,RAI - E. 6TH ST - BEAUMONT,01Jan2020-31Dec2023,3.0,1,1536 E. 6th Street,,Beaumont,CA,92223,Riverside,existing,"1536 E. 6th Street, Beaumont, CA 92223",33.929917,-116.953124
552638,17,DaVita Livermore Dialysis,01Jan2020-31Dec2023,5.0,1,3201 DOOLAN ROAD SUITE 175,,LIVERMORE,CA,94551,Alameda,existing,"3201 DOOLAN ROAD SUITE 175, LIVERMORE, CA 94551",37.704255,-121.822509
552639,18,DaVita Iowa Street Dialysis,01Jan2020-31Dec2023,3.0,1,"8333 Iowa Street, Suite 100",,Downey,CA,90241,Los Angeles,existing,"8333 Iowa Street, Suite 100, Downey, CA 90241",33.93766,-118.13377
552640,18,Montebello Artificial Kidney Center,01Jan2020-31Dec2023,4.0,1,3404 W. Beverly Blvd.,,Montebello,CA,90640,Los Angeles,existing,"3404 W. Beverly Blvd., Montebello, CA 90640",34.024759,-118.140545
552641,18,FRESENIUS MEDICAL CARE NORWALK EAST,01Jan2020-31Dec2023,2.0,1,13063 Rosecrans Avenue,,Santa Fe Springs,CA,90670,Los Angeles,existing,"13063 Rosecrans Avenue, Santa Fe Springs, CA 90670",33.902926,-118.053256
552642,17,DaVita Westlake Daly City Dialysis Center,01Jan2020-31Dec2023,5.0,1,2201 JUNIPERO SIERRA BOULEVARD. #A,,DALY CITY,CA,94014,San Mateo,existing,"2201 JUNIPERO SIERRA BOULEVARD. #A, DALY CITY, CA 94014",37.697365,-122.470323
552644,18,DaVita Hanford At Home Dialysis,01Jan2020-31Dec2023,,260,900 N. Douty Street,,Hanford,CA,93230,Kings,existing,"900 N. Douty Street, Hanford, CA 93230",36.334165,-119.646336
552645,17,DaVita Fresno at Home Center-PD,01Jan2020-31Dec2023,,260,"6121 N. THESTA ST., STE# 102",,FRESNO,CA,93710,Fresno,existing,"6121 N. THESTA ST., STE# 102, FRESNO, CA 93710",36.82482,-119.783832
552646,17,FRESENIUS MEDICAL CARE FRESNO NORTH,01Jan2020-31Dec2023,4.0,1,6737 N. WILLOW BLDG C,,FRESNO,CA,93710,Fresno,existing,"6737 N. WILLOW BLDG C, FRESNO, CA 93710",36.83483,-119.73056
552647,17,DaVita Merced East Dialysis,01Jan2020-31Dec2023,3.0,1,464 EAST YOSEMITE AVENUE STE B,,MERCED,CA,95340,Merced,existing,"464 EAST YOSEMITE AVENUE STE B, MERCED, CA 95340",37.331652,-120.461398
552648,17,RAI - STERLING PKWY - LINCOLN,01Jan2020-31Dec2023,4.0,1,811 STERLING PARKWAY,,LINCOLN,CA,95648,Placer,existing,"811 STERLING PARKWAY, LINCOLN, CA 95648",38.87001,-121.29362
552649,18,DaVita Carabello Dialysis Center,01Jan2020-31Dec2023,2.0,1,757 E. Wahington Blvd.,,Los Angeles,CA,90021,Los Angeles,existing,"757 E. Wahington Blvd., Los Angeles, CA 90021",34.02712,-118.255548
552650,17,DaVita Sanger Sequoia Dialysis,01Jan2020-31Dec2023,3.0,1,2517 JENSEN AVENUE BUILDING B,,SANGER,CA,93657,Fresno,existing,"2517 JENSEN AVENUE BUILDING B, SANGER, CA 93657",36.70644,-119.572821
552652,17,Satellite Healthcare White Road,01Jan2020-31Dec2023,4.0,1,1450 S WHITE ROAD #30,,SAN JOSE,CA,95127,Santa Clara,existing,"1450 S WHITE ROAD #30, SAN JOSE, CA 95127",37.350287,-121.813044
552653,17,Satellite Healthcare Merced,01Jan2020-31Dec2023,4.0,1,3376 NORTH HIGHWAY 59 SUITE I,,MERCED,CA,95348,Merced,existing,"3376 NORTH HIGHWAY 59 SUITE I, MERCED, CA 95348",37.32578,-120.502897
552655,18,FRESENIUS MEDICAL CARE IMPERIAL VALLEY HOME,01Jan2020-31Dec2023,5.0,1,"2205 W. Ross Avenue, Suite 3",,El Centro,CA,92243,Imperial,existing,"2205 W. Ross Avenue, Suite 3, El Centro, CA 92243",32.781223,-115.580495
552657,18,"San Gabriel Nephrology Services, LLC",01Jan2020-31Dec2023,2.0,1,801 S. San Gabriel Blvd.,,San Gabriel,CA,91776,Los Angeles,existing,"801 S. San Gabriel Blvd., San Gabriel, CA 91776",34.092763,-118.091277
552658,17,FRESENIUS MEDICAL CARE MCKINLEYVILLE,01Jan2020-31Dec2023,5.0,1,1550 HEARTWOOD DRIVE,,MCKINLEYVILLE,CA,95519,Humboldt,existing,"1550 HEARTWOOD DRIVE, MCKINLEYVILLE, CA 95519",40.939225,-124.102902
552659,18,DaVita Silver Lake Dialysis,01Jan2020-31Dec2023,,261,2723 W. Temple St,,Los Angeles,CA,90026,Los Angeles,existing,"2723 W. Temple St, Los Angeles, CA 90026",34.07344,-118.276168
552660,18,DaVita Pasadena Foothills Dialysis Center,01Jan2020-31Dec2023,4.0,1,3722 E. Colorado Blvd.,,Pasadena,CA,91107,Los Angeles,existing,"3722 E. Colorado Blvd., Pasadena, CA 91107",34.146009,-118.072474
552661,18,DaVita Gateway Plaza Dialysis Center,01Jan2020-31Dec2023,2.0,1,1580 W. Rosecrans Avenue,,Compton,CA,90220,Los Angeles,existing,"1580 W. Rosecrans Avenue, Compton, CA 90220",33.902727,-118.249565
552662,18,U.S. Renal Care Verdugo Hills Dialysis,01Jan2020-31Dec2023,3.0,1,"1808 Verdugo Blvd., Suite 200",,Glendale,CA,91208,Los Angeles,existing,"1808 Verdugo Blvd., Suite 200, Glendale, CA 91208",34.204975,-118.21542
552663,18,DaVita Highland Ranch Dialysis Center,01Jan2020-31Dec2023,3.0,1,"7223 Church Street, Suite A-14",,Highland,CA,92346,San Bernardino,existing,"7223 Church Street, Suite A-14, Highland, CA 92346",34.122104,-117.172982
552664,17,DaVita Delta View Dialysis,01Jan2020-31Dec2023,5.0,1,1150 E LELAND ROAD,,PITTSBURG,CA,94565,Contra Costa,existing,"1150 E LELAND ROAD, PITTSBURG, CA 94565",38.00829,-121.873104
552665,17,DaVita Redwood City Dialysis,01Jan2020-31Dec2023,4.0,1,1000 Marshall Street,,REDWOOD CITY,CA,94063,San Mateo,existing,"1000 Marshall Street, REDWOOD CITY, CA 94063",37.487275,-122.224106
552666,18,DaVita Garfield Home Program,01Jan2020-31Dec2023,5.0,1,"228 N. Garfield Avenue, #301",,Monterey Park,CA,91754,Los Angeles,existing,"228 N. Garfield Avenue, #301, Monterey Park, CA 91754",34.064592,-118.12267
552667,18,DaVita Huntington Park Dialysis,01Jan2020-31Dec2023,2.0,1,5942 Rugby Avenue,,Huntington Park,CA,90255,Los Angeles,existing,"5942 Rugby Avenue, Huntington Park, CA 90255",33.987905,-118.226188
552668,17,DaVita Pacific Dialysis,01Jan2020-31Dec2023,3.0,1,2351 CLAY STREET 4TH FLOOR,,SAN FRANCISCO,CA,94115,San Francisco,existing,"2351 CLAY STREET 4TH FLOOR, SAN FRANCISCO, CA 94115",37.790806,-122.43178
552669,17,DaVita Davies Dialysis,01Jan2020-31Dec2023,3.0,1,"45 CASTRO STREET, SOUTH TOWER 2ND FLOOR",,SAN FRANCISCO,CA,94114,San Francisco,existing,"45 CASTRO STREET, SOUTH TOWER 2ND FLOOR, SAN FRANCISCO, CA 94114",37.7546,-122.435
552670,17,Satellite Healthcare Menlo Park,01Jan2020-31Dec2023,5.0,1,1040 HAMILTON COURT,,MENLO PARK,CA,94025,San Mateo,existing,"1040 HAMILTON COURT, MENLO PARK, CA 94025",37.478193,-122.14869
552671,18,FRESENIUS MEDICAL CARE EUCALYPTUS,01Jan2020-31Dec2023,1.0,1,610 N. Eucalyptus Avenue,,Inglewood,CA,90302,Los Angeles,existing,"610 N. Eucalyptus Avenue, Inglewood, CA 90302",33.97063,-118.358792
